Commodity,Classification,Grade,Sex,Market,Wholesale,Retail,Supply Volume,County,Date,ProductID,CropName
Red Sorghum,-,-,-,Sabatia,62.22/Kg,68.18/Kg,540.0,Kakamega,2026-01-28,2,Product-2
Red Sorghum,-,-,-,Kawangware,77.78/Kg,120.00/Kg,,Nairobi,2026-01-28,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-28,2,Product-2
Red Sorghum,-,-,-,Holo,72.22/Kg,75.00/Kg,,Kisumu,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Ahero,70.00/Kg,75.00/Kg,4000.0,Kisumu,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Bondeni,70.00/Kg,90.00/Kg,300.0,Trans-Nzoia,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Kangemi Market,100.00/Kg,120.00/Kg,,Nairobi,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Maua,90.00/Kg,100.00/Kg,1300.0,Meru,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Kawangware,77.78/Kg,120.00/Kg,,Nairobi,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,300.0,Trans-Nzoia,2026-01-27,2,Product-2
Red Sorghum,-,-,-,Ngurubani Market,80.00/Kg,100.00/Kg,1520.0,Kirinyaga,2026-01-26,2,Product-2
Red Sorghum,-,-,-,Kangeta,70.00/Kg,80.00/Kg,650.0,Meru,2026-01-26,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-26,2,Product-2
Red Sorghum,-,-,-,Muhoroni,75.00/Kg,100.00/Kg,1000.0,Kisumu,2026-01-25,2,Product-2
Red Sorghum,-,-,-,Kibuye,-,100.00/Kg,,Kisumu,2026-01-25,2,Product-2
Red Sorghum,-,-,-,Makutano Embu,80.00/Kg,100.00/Kg,,Embu,2026-01-24,2,Product-2
Red Sorghum,-,-,-,Makutano Kirinyaga,80.00/Kg,100.00/Kg,1020.0,Kirinyaga,2026-01-24,2,Product-2
Red Sorghum,-,-,-,Ngurubani Market,37.78/Kg,40.00/Kg,1350.0,Kirinyaga,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Kawangware,77.78/Kg,120.00/Kg,,Nairobi,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Mumias,-,69.57/Kg,,Kakamega,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Voi Retail,-,80.00/Kg,90.0,Taita-Taveta,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Kitale Municipality Market,75.00/Kg,90.00/Kg,200.0,Trans-Nzoia,2026-01-23,2,Product-2
Red Sorghum,-,-,-,Katito,80.00/Kg,93.46/Kg,3500.0,Kisumu,2026-01-22,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-22,2,Product-2
Red Sorghum,-,-,-,Kitale Municipality Market,61.11/Kg,68.89/Kg,300.0,Trans-Nzoia,2026-01-22,2,Product-2
Red Sorghum,-,-,-,Sabatia,62.22/Kg,68.18/Kg,630.0,Kakamega,2026-01-21,2,Product-2
Red Sorghum,-,-,-,Kangeta,70.08/Kg,80.00/Kg,600.0,Meru,2026-01-21,2,Product-2
Red Sorghum,-,-,-,Ngurubani Market,81.11/Kg,100.00/Kg,850.0,Kirinyaga,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Ngurubani Market,81.11/Kg,50.00/Kg,850.0,Kirinyaga,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Bondeni,75.00/Kg,90.00/Kg,300.0,Trans-Nzoia,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Maua,80.00/Kg,90.00/Kg,1600.0,Meru,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Ahero,75.00/Kg,80.00/Kg,3900.0,Kisumu,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Kitale Municipality Market,75.00/Kg,100.00/Kg,300.0,Trans-Nzoia,2026-01-20,2,Product-2
Red Sorghum,-,-,-,Kawangware,77.78/Kg,120.00/Kg,,Nairobi,2026-01-19,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-19,2,Product-2
Red Sorghum,-,-,-,Muhoroni,68.18/Kg,81.82/Kg,2500.0,Kisumu,2026-01-18,2,Product-2
Red Sorghum,-,-,-,Khayega,85.71/Kg,107.14/Kg,500.0,Kakamega,2026-01-18,2,Product-2
Red Sorghum,-,-,-,Makutano Embu,70.00/Kg,90.00/Kg,,Embu,2026-01-17,2,Product-2
Red Sorghum,-,-,-,Makutano Kirinyaga,70.00/Kg,90.00/Kg,900.0,Kirinyaga,2026-01-17,2,Product-2
Red Sorghum,-,-,-,Ngurubani Market,40.00/Kg,45.00/Kg,1350.0,Kirinyaga,2026-01-16,2,Product-2
Red Sorghum,-,-,-,Kisasi,80.00/Kg,90.00/Kg,,Kitui,2026-01-16,2,Product-2
Red Sorghum,-,-,-,Mumias,-,76.19/Kg,,Kakamega,2026-01-16,2,Product-2
Red Sorghum,-,-,-,Maua,80.00/Kg,90.00/Kg,1500.0,Meru,2026-01-15,2,Product-2
Red Sorghum,-,-,-,Gikomba,72.22/Kg,100.00/Kg,,Nairobi,2026-01-15,2,Product-2
Red Sorghum,-,-,-,Sabatia,62.22/Kg,68.18/Kg,450.0,Kakamega,2026-01-14,2,Product-2
Red Sorghum,-,-,-,Kangeta,70.00/Kg,80.00/Kg,500.0,Meru,2026-01-14,2,Product-2
Red Sorghum,-,-,-,Mulot,72.22/Kg,80.00/Kg,580.0,Bomet,2026-01-14,2,Product-2
Wheat,-,-,-,Bondeni,61.11/Kg,66.67/Kg,500.0,Trans-Nzoia,2026-02-10,3,Product-3
Wheat,-,-,-,Maua,88.89/Kg,100.00/Kg,1260.0,Meru,2026-02-10,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-10,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,300.0,Trans-Nzoia,2026-02-10,3,Product-3
Wheat,-,-,-,Kutus,80.00/Kg,100.00/Kg,,Kirinyaga,2026-02-09,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-09,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,500.0,Trans-Nzoia,2026-02-09,3,Product-3
Wheat,-,-,-,Kibuye,-,70.00/Kg,,Kisumu,2026-02-08,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-06,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-05,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-04,3,Product-3
Wheat,-,-,-,Maua,88.89/Kg,100.00/Kg,990.0,Meru,2026-02-03,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-03,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-02-02,3,Product-3
Wheat,-,-,-,Kibuye,-,65.00/Kg,,Kisumu,2026-02-01,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-30,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,400.0,Trans-Nzoia,2026-01-30,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-29,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,400.0,Trans-Nzoia,2026-01-29,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,61.11/Kg,68.89/Kg,300.0,Trans-Nzoia,2026-01-28,3,Product-3
Wheat,-,-,-,Makutano Kirinyaga,85.00/Kg,100.00/Kg,250.0,Kirinyaga,2026-01-28,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-28,3,Product-3
Wheat,-,-,-,Bondeni,135.00/Kg,160.00/Kg,300.0,Trans-Nzoia,2026-01-27,3,Product-3
Wheat,-,-,-,Maua,88.89/Kg,100.00/Kg,900.0,Meru,2026-01-27,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-27,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,125.00/Kg,160.00/Kg,400.0,Trans-Nzoia,2026-01-27,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-26,3,Product-3
Wheat,-,-,-,Kibuye,-,65.00/Kg,,Kisumu,2026-01-25,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-23,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,125.00/Kg,150.00/Kg,300.0,Trans-Nzoia,2026-01-23,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-22,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,61.11/Kg,66.67/Kg,500.0,Trans-Nzoia,2026-01-22,3,Product-3
Wheat,-,-,-,Bondeni,85.00/Kg,115.00/Kg,400.0,Trans-Nzoia,2026-01-20,3,Product-3
Wheat,-,-,-,Maua,86.67/Kg,100.00/Kg,1350.0,Meru,2026-01-20,3,Product-3
Wheat,-,-,-,Kitale Municipality Market,90.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-01-20,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-19,3,Product-3
Wheat,-,-,-,Maua,86.67/Kg,100.00/Kg,900.0,Meru,2026-01-15,3,Product-3
Wheat,-,-,-,Gikomba,64.44/Kg,100.00/Kg,,Nairobi,2026-01-15,3,Product-3
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,150000.0,Kirinyaga,2026-02-11,4,Product-4
Rice,Pishori,-,-,Makutano Kirinyaga,175.00/Kg,190.00/Kg,2600.0,Kirinyaga,2026-02-11,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,600.0,Trans-Nzoia,2026-02-11,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,170.00/Kg,400.0,Trans-Nzoia,2026-02-11,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,130.00/Kg,150.00/Kg,500.0,Trans-Nzoia,2026-02-11,4,Product-4
Rice,Pishori,-,-,Kerugoya,160.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-02-10,4,Product-4
Rice,IRR,-,-,Bondeni,96.00/Kg,112.00/Kg,500.0,Trans-Nzoia,2026-02-10,4,Product-4
Rice,Pishori,-,-,Holo,172.00/Kg,250.00/Kg,,Kisumu,2026-02-10,4,Product-4
Rice,Sindano,-,-,Maua,140.00/Kg,160.00/Kg,3600.0,Meru,2026-02-10,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-10,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-10,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,300.0,Trans-Nzoia,2026-02-10,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,170.00/Kg,400.0,Trans-Nzoia,2026-02-10,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,130.00/Kg,150.00/Kg,500.0,Trans-Nzoia,2026-02-10,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,135000.0,Kirinyaga,2026-02-09,4,Product-4
Rice,Pishori,-,-,Kutus,160.00/Kg,170.00/Kg,,Kirinyaga,2026-02-09,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-02-09,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-09,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-09,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,120.00/Kg,148.00/Kg,800.0,Trans-Nzoia,2026-02-09,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,500.0,Trans-Nzoia,2026-02-09,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,84.00/Kg,108.00/Kg,600.0,Trans-Nzoia,2026-02-09,4,Product-4
Rice,Pishori,-,-,Kibuye,-,175.00/Kg,,Kisumu,2026-02-08,4,Product-4
Rice,IRR,-,-,Kibuye,-,100.00/Kg,,Kisumu,2026-02-08,4,Product-4
Rice,Pishori,-,-,Makutano Embu,150.00/Kg,170.00/Kg,,Embu,2026-02-07,4,Product-4
Rice,Pishori,-,-,Makutano Embu,80.00/Kg,85.00/Kg,,Embu,2026-02-07,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,145000.0,Kirinyaga,2026-02-06,4,Product-4
Rice,Pishori,-,-,Mumias,-,300.00/Kg,,Kakamega,2026-02-06,4,Product-4
Rice,IRR,-,-,Mumias,-,140.00/Kg,,Kakamega,2026-02-06,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-02-06,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-06,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-06,4,Product-4
Rice,Pishori,-,-,Kerugoya,155.00/Kg,180.00/Kg,2250.0,Kirinyaga,2026-02-05,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-05,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-05,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,152000.0,Kirinyaga,2026-02-04,4,Product-4
Rice,Sindano,-,-,Mukuyu Market,-,160.00/Kg,,Muranga,2026-02-04,4,Product-4
Rice,IRR,-,-,Mukuyu Market,-,110.00/Kg,,Muranga,2026-02-04,4,Product-4
Rice,Pishori,-,-,Mukuyu Market,-,180.00/Kg,,Muranga,2026-02-04,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-04,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-04,4,Product-4
Rice,Pishori,-,-,Holo,172.00/Kg,250.00/Kg,,Kisumu,2026-02-03,4,Product-4
Rice,Pishori,-,-,Kerugoya,155.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-02-03,4,Product-4
Rice,Sindano,-,-,Kangemi Market,-,160.00/Kg,,Nairobi,2026-02-03,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-03,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-03,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-02-02,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-02-02,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-02-02,4,Product-4
Rice,Pishori,-,-,Kibuye,-,175.00/Kg,,Kisumu,2026-02-01,4,Product-4
Rice,IRR,-,-,Kibuye,-,100.00/Kg,,Kisumu,2026-02-01,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,135000.0,Kirinyaga,2026-01-31,4,Product-4
Rice,Pishori,-,-,Mumias,-,240.00/Kg,,Kakamega,2026-01-30,4,Product-4
Rice,IRR,-,-,Mumias,-,140.00/Kg,,Kakamega,2026-01-30,4,Product-4
Rice,Pishori,-,-,Kagio,140.00/Kg,170.00/Kg,,Kirinyaga,2026-01-30,4,Product-4
Rice,IRR,-,-,Kagio,80.00/Kg,120.00/Kg,,Kirinyaga,2026-01-30,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-01-30,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-30,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,400.0,Trans-Nzoia,2026-01-30,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,170.00/Kg,300.0,Trans-Nzoia,2026-01-30,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,84.00/Kg,108.00/Kg,500.0,Trans-Nzoia,2026-01-30,4,Product-4
Rice,Pishori,-,-,Kutus,160.00/Kg,170.00/Kg,,Kirinyaga,2026-01-29,4,Product-4
Rice,Pishori,-,-,Kerugoya,155.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-01-29,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-01-29,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-29,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-29,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-29,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,80.00/Kg,108.00/Kg,500.0,Trans-Nzoia,2026-01-29,4,Product-4
Rice,IRR,-,-,Sabatia,108.00/Kg,152.17/Kg,2125.0,Kakamega,2026-01-28,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,500.0,Trans-Nzoia,2026-01-28,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,170.00/Kg,400.0,Trans-Nzoia,2026-01-28,4,Product-4
Rice,Pishori,-,-,Makutano Kirinyaga,140.00/Kg,170.00/Kg,950.0,Kirinyaga,2026-01-28,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-28,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-01-28,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-28,4,Product-4
Rice,Pishori,-,-,Kerugoya,155.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-01-27,4,Product-4
Rice,Pishori,-,-,Holo,172.00/Kg,250.00/Kg,,Kisumu,2026-01-27,4,Product-4
Rice,IRR,-,-,Ahero,150.00/Kg,165.00/Kg,9000.0,Kisumu,2026-01-27,4,Product-4
Rice,Pishori,-,-,Bondeni,128.00/Kg,152.00/Kg,400.0,Trans-Nzoia,2026-01-27,4,Product-4
Rice,IRR,-,-,Bondeni,80.00/Kg,108.00/Kg,500.0,Trans-Nzoia,2026-01-27,4,Product-4
Rice,Pishori,-,-,Kangemi Market,165.00/Kg,210.00/Kg,,Nairobi,2026-01-27,4,Product-4
Rice,Pishori,-,-,Maua,160.00/Kg,180.00/Kg,6000.0,Meru,2026-01-27,4,Product-4
Rice,Sindano,-,-,Maua,140.00/Kg,160.00/Kg,3000.0,Meru,2026-01-27,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,120.00/Kg,,Nairobi,2026-01-27,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-27,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-27,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,300.0,Trans-Nzoia,2026-01-27,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,200.0,Trans-Nzoia,2026-01-27,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,160.00/Kg,180.00/Kg,300.0,Trans-Nzoia,2026-01-27,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,135000.0,Kirinyaga,2026-01-26,4,Product-4
Rice,IRR,-,-,Kagio,80.00/Kg,120.00/Kg,,Kirinyaga,2026-01-26,4,Product-4
Rice,Pishori,-,-,Kagio,140.00/Kg,170.00/Kg,,Kirinyaga,2026-01-26,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-26,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,180.00/Kg,,Nairobi,2026-01-26,4,Product-4
Rice,Pishori,-,-,Kibuye,-,175.00/Kg,,Kisumu,2026-01-25,4,Product-4
Rice,IRR,-,-,Kibuye,-,110.00/Kg,,Kisumu,2026-01-25,4,Product-4
Rice,Pishori,-,-,Makutano Embu,150.00/Kg,170.00/Kg,,Embu,2026-01-24,4,Product-4
Rice,Pishori,-,-,Makutano Kirinyaga,150.00/Kg,170.00/Kg,2800.0,Kirinyaga,2026-01-24,4,Product-4
Rice,Pishori,-,-,Kerugoya,150.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-01-23,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,145000.0,Kirinyaga,2026-01-23,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-23,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-23,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,180.00/Kg,,Nairobi,2026-01-23,4,Product-4
Rice,Pishori,-,-,Mumias,-,360.00/Kg,,Kakamega,2026-01-23,4,Product-4
Rice,IRR,-,-,Mumias,-,130.00/Kg,,Kakamega,2026-01-23,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,180.00/Kg,200.00/Kg,500.0,Trans-Nzoia,2026-01-23,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,170.00/Kg,400.0,Trans-Nzoia,2026-01-23,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,130.00/Kg,150.00/Kg,400.0,Trans-Nzoia,2026-01-23,4,Product-4
Rice,Pishori,-,-,Katito,175.00/Kg,178.57/Kg,6500.0,Kisumu,2026-01-22,4,Product-4
Rice,IRR,-,-,Katito,125.00/Kg,158.37/Kg,8500.0,Kisumu,2026-01-22,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-22,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,180.00/Kg,,Nairobi,2026-01-22,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,120.00/Kg,152.00/Kg,300.0,Trans-Nzoia,2026-01-22,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,150.00/Kg,175.00/Kg,400.0,Trans-Nzoia,2026-01-22,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,80.00/Kg,112.00/Kg,500.0,Trans-Nzoia,2026-01-22,4,Product-4
Rice,Sindano,-,-,Mwingi Town,152.00/Kg,170.00/Kg,5000.0,Kitui,2026-01-21,4,Product-4
Rice,Pishori,-,-,Mwingi Town,190.00/Kg,220.00/Kg,3000.0,Kitui,2026-01-21,4,Product-4
Rice,Pishori,-,-,Ngurubani Market,150.00/Kg,170.00/Kg,152000.0,Kirinyaga,2026-01-20,4,Product-4
Rice,Pishori,-,-,Bondeni,120.00/Kg,144.00/Kg,500.0,Trans-Nzoia,2026-01-20,4,Product-4
Rice,IRR,-,-,Bondeni,80.00/Kg,104.00/Kg,500.0,Trans-Nzoia,2026-01-20,4,Product-4
Rice,Pishori,-,-,Maua,160.00/Kg,180.00/Kg,6000.0,Meru,2026-01-20,4,Product-4
Rice,Sindano,-,-,Maua,140.00/Kg,160.00/Kg,3900.0,Meru,2026-01-20,4,Product-4
Rice,Pishori,-,-,Kagio,140.00/Kg,170.00/Kg,,Kirinyaga,2026-01-20,4,Product-4
Rice,IRR,-,-,Kagio,80.00/Kg,120.00/Kg,,Kirinyaga,2026-01-20,4,Product-4
Rice,Pishori,-,-,Ahero,165.00/Kg,175.00/Kg,1500.0,Kisumu,2026-01-20,4,Product-4
Rice,IRR,-,-,Ahero,150.00/Kg,165.00/Kg,7000.0,Kisumu,2026-01-20,4,Product-4
Rice,Pishori,-,-,Kitale Municipality Market,120.00/Kg,140.00/Kg,500.0,Trans-Nzoia,2026-01-20,4,Product-4
Rice,Sindano,-,-,Kitale Municipality Market,160.00/Kg,180.00/Kg,400.0,Trans-Nzoia,2026-01-20,4,Product-4
Rice,IRR,-,-,Kitale Municipality Market,100.00/Kg,120.00/Kg,300.0,Trans-Nzoia,2026-01-20,4,Product-4
Rice,IRR,-,-,Butere Livestock Market,108.00/Kg,152.17/Kg,2000.0,Kakamega,2026-01-19,4,Product-4
Rice,Pishori,-,-,Kerugoya,155.00/Kg,180.00/Kg,2300.0,Kirinyaga,2026-01-19,4,Product-4
Rice,Pishori,-,-,Kawangware,160.00/Kg,180.00/Kg,,Nairobi,2026-01-19,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-19,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-19,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,180.00/Kg,,Nairobi,2026-01-19,4,Product-4
Rice,Pishori,-,-,Makutano Embu,140.00/Kg,160.00/Kg,,Embu,2026-01-17,4,Product-4
Rice,Pishori,-,-,Makutano Kirinyaga,140.00/Kg,160.00/Kg,1300.0,Kirinyaga,2026-01-17,4,Product-4
Rice,IRR,-,-,Mumias,-,130.00/Kg,,Kakamega,2026-01-16,4,Product-4
Rice,Pishori,-,-,Mumias,-,300.00/Kg,,Kakamega,2026-01-16,4,Product-4
Rice,Pishori,-,-,Kangemi Market,150.00/Kg,170.00/Kg,,Nairobi,2026-01-16,4,Product-4
Rice,IRR,-,-,Katito,300.00/Kg,205.64/Kg,5500.0,Kisumu,2026-01-15,4,Product-4
Rice,Pishori,-,-,Kerugoya,150.00/Kg,180.00/Kg,2200.0,Kirinyaga,2026-01-15,4,Product-4
Rice,Pishori,-,-,Maua,160.00/Kg,150.00/Kg,6000.0,Meru,2026-01-15,4,Product-4
Rice,Sindano,-,-,Maua,140.00/Kg,160.00/Kg,3800.0,Meru,2026-01-15,4,Product-4
Rice,Sindano,-,-,Gikomba,160.00/Kg,160.00/Kg,,Nairobi,2026-01-15,4,Product-4
Rice,Pishori,-,-,Gikomba,160.00/Kg,180.00/Kg,,Nairobi,2026-01-15,4,Product-4
Green Grams,Hybrid/ polished,-,-,Ngurubani Market,105.56/Kg,175.00/Kg,3200.0,Kirinyaga,2026-02-11,10,Product-10
Green Grams,Hybrid/ polished,-,-,Mukuyu Market,-,150.00/Kg,,Muranga,2026-02-11,10,Product-10
Green Grams,Hybrid/ polished,-,-,Makutano Kirinyaga,150.00/Kg,180.00/Kg,1600.0,Kirinyaga,2026-02-11,10,Product-10
